idnoremp;Seccion19;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
18051;H2;53;2019;20063663;21;21225;1934675;1636918;336885;153;153;0;1895600;1916825;0;0;21225;413866;0;0;747719;2664544;20091991;18455073;3001429;2005;0;0;20063663;0;0;0;151;18;133;0;0;0;0;0;0;4;17;2;2;0;24;150;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1895600;413866;0;0;246291;87562;0;356281;336885;3001429;0;0;434919;0;218237;0;69981;996;0;61144;0;0;0;41635;23778;18900;520112;86964;4736;7632;19932;0;3080;540;0;91;21238;0;31686;12732;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19413;H2;53;2019;0;0;;;;;0;0;0;;;;;;;;;0;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18582;H2;53;2019;0;0;;;;;0;0;0;;;;;;;;;0;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18052;H2;53;2019;2517735;0;0;238007;194286;628861;91;91;0;1081649;1081649;0;0;0;264167;0;0;494879;1576528;2516844;2322558;2205389;2011;891;0;2516844;0;0;0;91;7;84;0;0;0;0;0;0;0;0;0;0;0;7;84;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1081649;264167;0;0;183968;46744;0;0;628861;2205389;0;891;22464;0;28126;0;11954;1014;0;24582;0;0;0;2700;40500;29152;0;5097;763;34560;4700;0;2799;0;0;254;6777;4723;15222;1729;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18583;H2;53;2019;0;0;;;;;0;0;0;;;;;;;;;0;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18053;N3;78;2019;3070464;0;0;773261;726757;135180;116;116;8;1116031;1205331;0;89300;0;257613;0;19861;557330;1762661;3070464;2343707;1897841;2001;0;0;3070464;0;0;0;108;5;103;0;0;0;8;0;8;0;0;0;0;0;5;111;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1116031;257613;0;0;223077;56779;0;0;270359;2033020;224175;0;24190;0;28999;0;12673;0;0;0;0;0;0;165;425615;12731;1562;13759;452;24685;1200;350;0;0;0;0;1514;0;0;1191;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18054;H2;53;2019;2627888;0;23544;1738426;1680944;52739;72;72;0;568955;1123044;530545;0;23544;133813;119984;0;473037;1596081;2627888;946944;1648820;2008;0;0;2627888;0;0;0;21;5;16;48;15;33;0;0;0;0;0;3;1;2;21;51;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;568955;133813;0;0;170952;48288;0;0;52739;1648820;1309058;0;84901;9490;27255;0;26962;462;0;5848;0;0;0;36125;0;39908;37282;59843;5429;35737;0;3291;3608;21749;0;0;10261;620;4060;16271;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18055;H2;53;2019;4279649;0;5563;2510531;2376423;322858;60;60;0;532002;737206;199641;0;5563;119732;47037;0;304197;1041403;4279649;1903226;1364261;2009;0;2412;4277237;0;0;0;43;18;25;16;4;12;0;0;0;0;0;1;0;1;22;38;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;532002;119732;0;0;100583;28925;7920;0;322858;1364261;1966917;0;38546;0;34842;0;25847;70320;0;19371;0;0;64177;2798;0;18026;126880;14336;4798;21044;0;0;32039;0;0;861;44616;5666;5565;13660;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18584;N4;82;2019;46184;0;0;41947;41904;0;1;0;0;0;0;0;0;0;0;0;0;0;0;46184;4280;0;2011;0;0;46184;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;41847;0;0;0;42;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18056;H1;52;2019;48173555;0;11162;38895287;38076508;672778;74;74;0;2491819;2502981;0;0;11162;797783;0;0;1296507;3799488;48173555;10097047;4472266;1997;0;0;48173555;0;0;0;71;41;30;0;0;0;0;0;0;0;0;3;2;1;43;31;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147766;2388383;753453;0;0;331010;167714;0;0;672778;4472266;36234802;0;150330;0;165182;0;285510;351002;0;292451;0;0;0;58165;24807;91035;101155;79612;5484;124844;145;156443;198069;314613;60504;144043;10092;10;0;46989;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18057;H2;53;2019;;0;;;;;0;0;0;;;;;;;;;0;;;0;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18585;H2;53;2019;;0;;;;;0;0;0;;;;;;;;;0;;;0;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18058;N3;78;2019;354474;0;21120260;337828;331340;3907143;255;255;244;107733125;1191281320;0;1062427935;21120260;24705413;0;263122732;307623295;1498904615;354474;23134;1502811758;2011;0;61885;292589;0;0;0;7;3;4;0;0;0;244;138;106;0;0;4;3;1;144;111;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;107733125;24705413;0;0;15047243;4662212;0;0;7814285;1506633205;0;0;10803;0;3250;0;0;0;0;234283;0;0;0;0;0;64271;0;414;1451;5875;394;0;10651;0;0;0;3965;295;0;1748;428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18059;I2;56;2019;18239353;9;16617;13866419;11207959;348352;38;38;0;72326;813805;724862;0;16617;16255;140374;0;435106;1248911;16887311;5679352;1597263;1995;2230038;0;16009315;0;0;0;1;1;0;35;21;14;0;0;0;7;2;2;1;0;30;17;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;72326;16255;0;0;238906;39571;0;145737;348352;1597263;9002065;1352042;53740;0;173763;0;347935;764453;0;113141;0;0;0;286;1784;235911;899182;30911;4953;23809;550778;0;63269;21526;0;0;13373;15966;7621;43762;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18060;I2;56;2019;;0;;;;;0;0;0;;;;;;;;;0;;;0;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18062;I2;56;2019;6632278;0;0;4638291;4508354;149352;45;45;0;715881;715881;0;0;0;108874;0;0;269247;985128;6632278;2123924;1134480;2015;0;60000;6572278;0;0;0;45;20;25;0;0;0;0;0;0;0;0;0;0;0;20;25;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;715881;108874;0;0;122379;37994;0;0;149352;1134480;2428019;0;86905;7097;94622;0;20000;0;0;38179;0;0;470105;10148;0;754762;0;880;34319;28928;171005;18000;126766;0;0;0;22730;640;44509;179690;100987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18064;I2;56;2019;3712229;0;9936;2403180;2327231;43864;41;41;0;568306;578242;0;0;9936;154585;0;0;294923;873165;3712229;1384998;917029;2015;0;0;3712229;0;0;0;40;18;22;0;0;0;0;0;0;0;0;1;1;0;19;22;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91561;504213;127117;0;0;147834;27938;0;0;43864;952463;1570855;0;57931;3823;59933;0;9000;0;0;0;0;0;0;8892;42760;285275;0;7251;13009;18146;51745;15000;58878;0;0;0;23027;535;39995;95881;41244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18066;I2;56;2019;24487952;0;37600;16596302;16033580;362579;197;197;0;2448971;2486571;0;0;37600;618487;0;0;1204476;3691047;24487952;8454372;4053626;2012;0;0;24487952;0;0;0;190;84;106;0;0;0;0;0;0;0;0;7;3;4;87;110;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;371399;2188992;507067;0;0;466603;119386;0;0;362579;4053626;7448255;0;316758;44674;373806;0;105846;0;0;4156865;0;0;0;0;75711;1588708;100026;25457;58429;34157;27744;316917;1570591;20288;9535;6479;33144;11029;69628;187683;14572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18067;I2;56;2019;17013263;0;7646;12494987;12310741;228989;158;158;0;2436623;2444269;0;0;7646;553071;0;0;988782;3433051;17013263;4702522;3662040;2013;0;611459;16401804;0;0;0;148;77;71;0;0;0;0;0;0;0;0;10;3;2;83;75;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2436623;553071;0;0;326593;109118;0;0;228989;3662040;7702103;0;123607;0;138174;0;769;0;0;1518559;0;0;0;49723;2713;1908289;39142;21919;23996;36027;250369;200085;111934;7951;0;0;25676;6929;31817;191318;103887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18069;I2;56;2019;5437434;0;0;3088159;2963351;72645;61;61;0;1218217;1218217;0;0;0;308990;0;0;548126;1766343;5286037;2322686;1838988;2009;0;0;5437434;0;0;0;61;49;12;0;0;0;0;0;0;0;0;0;0;0;49;12;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125956;1130048;271203;0;0;166542;72594;0;0;72645;1838988;2252623;0;57612;733;36330;0;81888;0;0;31166;0;0;0;0;10500;163384;1486;10694;36191;10945;11436;6787;184084;0;0;1870;11870;11782;29336;94549;42893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18586;I2;56;2019;1338935;0;0;583289;499609;7214;17;17;0;178362;266349;87987;0;0;40429;19944;0;108383;374732;1338935;839326;381946;1999;0;0;1338935;0;0;0;9;3;6;8;5;3;0;0;0;0;0;0;0;0;8;9;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;178362;40429;0;0;37343;10667;0;0;7214;381946;259839;0;51479;2156;9561;0;72239;0;0;1630;0;0;0;0;0;0;12418;4578;6654;14477;17185;18950;68827;0;0;0;143;165;2929;25491;14568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18070;I2;56;2019;3656625;0;0;2521292;2343929;0;53;49;0;507605;507605;0;0;0;126151;0;0;214330;721935;3656625;1312696;721935;2010;0;0;3656625;4;1;3;49;30;19;0;0;0;0;0;0;0;0;0;0;0;31;22;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;507605;126151;0;0;67167;21012;0;0;0;721935;882374;0;7424;1453;53861;0;108828;0;0;0;0;0;0;1021;0;1287366;0;0;123691;17477;0;0;0;0;0;0;0;0;0;37797;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
19414;I2;56;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18071;I2;56;2019;9756510;0;24066;5622516;5331939;189154;66;65;0;618789;1039210;396355;0;24066;147190;96302;0;447779;1486989;9688545;4356606;1676143;2009;129540;1400895;8226075;1;0;1;39;17;22;23;9;14;0;0;0;0;0;3;0;3;26;40;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;618789;147190;0;0;164375;39912;0;0;189154;1676143;2939264;67965;34910;7394;130991;0;67880;0;0;285296;0;0;0;1943;74596;843860;5213;30624;46252;37522;130612;178958;313873;24442;19157;4122;27246;158501;46083;46275;99537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18072;J1;59;2019;55809851;0;8282;50736123;50468984;113191;43;41;0;2519863;2528145;0;0;8282;1388807;0;0;1905081;4433226;55809851;5340867;4546417;2006;0;0;55809851;2;0;2;40;30;10;0;0;0;0;0;0;0;0;1;1;0;31;12;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;853019;1922750;1132901;0;0;370110;146164;0;0;113191;4546417;48291912;0;672879;29577;40393;0;211851;0;0;441229;0;0;0;99331;16802;274824;3941;0;2669;36312;2584;27898;15148;335770;0;206544;6192;0;4912;15355;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18073;J4;62;2019;27551771;0;74392;4330352;3990297;176718;231;231;0;4560063;10798800;6164345;0;74392;1312415;1281113;0;4564253;15363053;27551771;23561474;15539771;2010;0;0;27551771;0;0;0;88;30;58;134;43;91;0;0;0;0;0;9;4;5;77;154;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1804422;3296968;771088;0;0;1497553;473172;0;0;176718;15539771;0;0;2649022;0;215560;0;110947;0;0;366160;0;0;0;19347;5140;275928;53503;65591;1648;138827;152708;12309;25380;106636;0;74250;9689;2340;25250;20117;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18074;J4;62;2019;37531352;0;64993;3988636;3439233;1445786;256;256;0;16709346;16774339;0;0;64993;5222102;0;0;8830338;25604677;37535477;34096244;27050463;2003;0;0;37531352;0;0;0;244;65;179;0;0;0;0;0;0;0;0;12;2;4;69;187;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8031009;11087640;2812799;0;0;2538932;1069304;0;0;1445786;27050463;0;0;196964;0;364446;0;152207;0;0;422992;0;0;0;9011;50442;1941080;3036;50314;16275;271358;0;122991;56612;116187;0;0;92813;0;0;121908;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18076;J4;62;2019;4706206;0;33960;1005352;651136;81822;45;44;0;1353853;1387813;0;0;33960;386981;0;0;663266;2051079;4706206;4055070;2132901;2007;0;0;4706206;1;0;1;41;18;23;0;0;0;0;0;0;0;0;3;0;3;18;27;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;348367;1109996;282471;0;0;201856;71518;2911;0;81822;2132901;0;0;211894;0;40538;0;28607;280634;0;0;0;0;0;11854;65467;257221;309;3395;2255;20769;8349;0;780;42646;10000;1753;9835;0;0;9046;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18077;J4;62;2019;57131759;0;29629;5570389;5290023;1588545;294;294;0;23484287;23513916;0;0;29629;8491992;0;0;15824401;39338317;57131759;51841736;40926862;2015;0;0;57131759;0;0;0;290;86;204;0;0;0;0;0;0;0;0;4;4;0;90;204;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17066123;11538001;3372155;0;0;4288970;1754244;1289195;0;1588545;40926862;0;0;1262313;0;38042;0;205593;0;0;2167;0;0;391384;28325;3958;1242376;77007;18344;5960;365524;42483;33503;382888;1359715;0;0;33557;0;1444;75806;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18078;J4;62;2019;11583350;0;289841;2402635;2301468;856718;133;133;0;3536532;3826373;0;0;289841;1239903;0;0;2152888;5979261;11583350;9281882;6835979;2005;0;0;11583350;0;0;0;122;35;87;0;0;0;0;0;0;0;0;11;1;10;36;97;133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;926196;2888195;962044;0;0;679429;233556;0;0;856718;6835979;0;0;1067670;0;80045;0;8659;0;0;594056;0;0;0;0;0;0;39178;8536;3898;90256;5958;63926;23506;369798;0;0;20160;2254;17304;7431;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18079;J4;62;2019;19755396;0;70190;8432804;7853562;52545;148;148;0;5483169;5578202;24843;0;70190;1358262;5376;0;2486832;8065034;19755396;11901834;8117579;2008;0;0;19755396;0;0;0;140;40;100;1;1;0;0;0;0;0;0;7;2;5;43;105;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;619477;5049535;1172419;0;0;846789;276405;0;0;52545;8117579;6540908;0;422021;0;138053;0;325751;106442;0;116057;0;0;0;14710;0;284515;112017;10166;423;50413;633;36857;45048;132223;22721;535;28887;188;16669;27567;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18080;J4;62;2019;28676404;0;0;6330760;5755764;13830;244;244;0;11177932;11177932;0;0;0;3077159;0;0;6246390;17424322;28676404;22920640;17438152;2008;0;0;28676404;0;0;0;244;89;155;0;0;0;0;0;0;0;0;0;0;0;89;155;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1621543;10042852;2590696;0;0;2310528;706310;252150;0;13830;17537909;1349588;0;1295679;0;80184;0;463393;0;0;501953;0;0;0;8123;0;1220119;143881;187632;25014;147731;23178;53993;67016;670770;0;230;35253;0;4354;51655;1014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18081;J4;62;2019;4193881;0;15376;1354928;853733;19309;50;50;0;1516626;1532002;0;0;15376;331554;0;0;555193;2087195;4193881;3340148;2106504;1988;0;0;4193881;0;0;0;48;20;28;0;0;0;0;0;0;0;0;2;1;1;21;29;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1516626;331554;0;0;150840;72799;0;0;19309;2106504;41972;0;568432;0;41681;0;256243;200813;0;7482;0;0;0;3031;0;232;3534;8419;1786;62057;6510;44667;43557;21471;7928;5155;8677;797;5626;14676;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18082;J4;62;2019;;;;;;;;;;;;;;;;;;0;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18083;J4;62;2019;8171348;0;45905;1302496;972455;961192;159;159;0;4062186;4108091;0;0;45905;976360;0;0;1677810;5785901;8150241;7177786;6747093;2014;21759;17800;8131789;0;0;0;154;60;94;0;0;0;0;0;0;0;0;5;0;2;61;98;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4062186;976360;0;0;529380;172070;0;0;961192;6747093;167904;21107;274653;0;55756;0;236139;11687;0;113928;0;0;0;2211;914;203955;15948;14230;7180;30193;1070;0;8479;57383;0;34872;6231;3567;19028;14483;1578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18084;J4;62;2019;14608075;0;47440;10156513;9777368;765496;61;61;0;3682616;3730056;0;0;47440;1149029;0;0;1512089;5242145;14608075;4830707;6007641;2000;0;0;14608075;0;0;0;57;24;33;0;0;0;0;0;0;0;0;4;2;2;26;35;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1347384;2739447;744814;0;0;132246;230814;0;0;765496;6007641;7480127;0;234415;0;41025;0;51843;265440;0;222029;0;0;0;0;76743;989700;162261;17333;0;377369;319;7244;7378;180436;0;5373;11098;164;546;25670;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18085;J4;62;2019;20803615;0;59806;3688149;3369953;0;176;176;0;10097882;10157688;0;0;59806;1465769;0;0;2641508;12799196;20803615;17433662;12799196;2008;0;1947258;18856357;0;0;0;171;55;116;0;0;0;0;0;0;0;0;5;1;4;56;120;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10097882;1465769;0;0;879192;296547;0;0;0;12799196;2166772;0;180582;0;188398;0;119469;0;0;312376;0;0;0;23797;164221;230147;2796;86729;62;58450;9141;7544;49092;66836;0;0;5770;0;3174;12793;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18086;J4;62;2019;16616795;0;121497;1100259;648745;35040;228;228;0;8001860;8123357;0;0;121497;2132212;0;0;4062073;12185430;16616795;15968050;12220470;2009;0;0;16616795;0;0;0;218;63;155;0;0;0;0;0;0;0;0;10;1;9;64;164;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438372;7695000;2000700;0;0;1709634;347253;0;0;35040;12347496;0;0;29920;0;113578;0;331685;0;0;13497;0;0;0;0;0;87213;0;51572;112;22882;245;0;397366;0;0;37500;10683;0;0;4006;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18087;J4;62;2019;28946017;29;71219;7449086;5232891;21852;196;196;0;11028683;11099902;0;0;71219;2471227;0;0;4424984;15524886;28946017;23713126;15546738;2010;0;0;28946017;0;0;0;192;138;54;0;0;0;0;0;0;23;6;4;3;1;164;61;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1473679;9997108;2029123;0;0;1425456;528301;0;2054977;21852;15546738;0;0;876475;0;241775;0;1955383;0;0;2606;0;0;416745;10196;154293;585225;7432;67650;4596;75813;1735;0;18402;467558;0;418233;10679;727;45654;32932;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18088;J4;62;2019;13635341;0;5409;3162864;2949184;215908;116;116;0;5946434;5951843;0;0;5409;1291116;0;0;2464205;8416048;13635341;10686157;8631956;2011;0;0;13635341;0;0;0;115;43;72;0;0;0;0;0;0;0;0;1;1;0;44;72;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125238;5858767;1253545;0;0;832507;295922;44660;0;215908;8631956;365401;0;784194;0;70800;0;124702;0;0;53730;0;0;0;7215;62197;647635;10205;22457;4032;486263;327;2559;216015;189131;16610;43172;12895;366;8585;34373;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18089;J4;62;2019;3241185;0;15955;1410349;410611;9522;76;76;0;1989531;2233845;228359;0;15955;485611;49424;0;1056080;3289925;3245310;2834699;3299447;2007;0;0;3241185;0;0;0;58;15;43;16;5;11;0;0;0;0;0;2;1;1;21;55;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111269;1911643;452230;0;0;430677;90368;0;0;9522;3299447;0;0;168146;0;31346;0;965943;0;0;6732;0;0;0;469;38488;141688;0;3104;1327;13594;15015;0;18726;0;0;0;1469;20;495;3716;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18090;J4;62;2019;3451980;0;23000;1587358;1575706;0;57;57;0;1788470;1811470;0;0;23000;433971;0;0;799168;2610638;3451980;1876274;2610638;2001;0;0;3451980;0;0;0;54;24;30;0;0;0;0;0;0;0;0;3;1;2;25;32;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;827933;1208917;185591;0;0;289374;75823;0;0;0;2610638;524929;0;304251;0;4949;0;585;0;0;119321;0;0;140839;0;63045;152928;2100;12085;0;150664;375;0;5907;95654;0;0;2618;0;7108;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
18587;J4;62;2019;7889316;0;0;4024185;3924425;440446;32;32;0;1334259;1334259;0;0;0;355310;0;0;596116;1930375;7889316;3964891;2370821;2004;0;23100;7866216;0;0;0;32;12;20;0;0;0;0;0;0;0;0;0;0;0;12;20;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121291;1249355;318923;0;0;179169;61637;0;0;440446;2370821;0;0;829454;0;53513;0;44661;0;0;30167;0;0;2937938;0;4606;17159;11880;15;0;44294;597;10951;2696;13226;0;10085;3115;349;2382;7097;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
18091;J4;62;2019;6157071;0;38856;1270611;1006329;973247;70;67;0;1957663;1996519;0;0;38856;441611;0;0;898229;2894748;6157071;5150742;3867995;1994;0;0;6157071;3;1;2;63;31;32;0;0;0;0;0;0;0;0;4;2;2;34;36;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1957663;441611;0;0;340815;115803;0;0;973247;3867995;0;0;112008;0;42484;0;59929;152835;0;46634;0;0;0;0;354572;0;8199;19373;946;24503;11048;29136;73764;28316;263831;6560;6987;0;360;29126;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
